Bevölkerung nach Geschlecht und nach Größe des bewohnten Privathaushaltes seit 2012 - Zählbezirke Wien | Population by sex and size of inhabited private household since 2012 - subdistricts of Vienna
NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_DATE;REF_YEAR;SEX;1_PH;2_PH;3-5_PH;6p_PH;ANST
AT13;91100;91101;20181031;2018;2;265;363;674;32;253
AT13;91100;91102;20181031;2018;1;1645;2211;4283;610;115
AT13;91100;91102;20181031;2018;2;1937;2401;4195;550;201
AT13;91100;91103;20181031;2018;1;1806;2060;4039;736;34
AT13;91100;91103;20181031;2018;2;1671;2172;3777;734;46
AT13;91100;91104;20181031;2018;1;455;681;1039;176;4
AT13;91100;91104;20181031;2018;2;449;685;944;172;1
AT13;91100;91105;20181031;2018;1;1188;1541;2847;302;12
AT13;91100;91105;20181031;2018;2;1322;1737;2827;275;0
AT13;91100;91106;20181031;2018;1;37;47;78;10;0
AT13;91100;91106;20181031;2018;2;18;41;83;8;0
AT13;91100;91107;20181031;2018;1;494;957;1411;242;3
AT13;91100;91107;20181031;2018;2;755;1101;1458;266;0
AT13;91100;91108;20181031;2018;1;69;146;200;10;2
AT13;91100;91108;20181031;2018;2;89;152;201;11;2
AT13;91100;91109;20181031;2018;1;136;242;659;184;36
AT13;91100;91109;20181031;2018;2;133;266;616;168;84
AT13;91100;91110;20181031;2018;1;1595;3076;6826;978;92
AT13;91100;91110;20181031;2018;2;2235;3492;6827;966;228
AT13;91100;91111;20181031;2018;1;355;565;1050;216;437
AT13;91100;91111;20181031;2018;2;415;635;995;211;129
AT13;91100;91112;20181031;2018;1;23;45;62;34;116
AT13;91100;91112;20181031;2018;2;19;47;66;33;0
AT13;91100;91113;20181031;2018;1;469;853;876;119;1
AT13;91100;91113;20181031;2018;2;617;839;877;111;9
AT13;91200;91201;20181031;2018;1;563;657;973;140;10
AT13;91200;91201;20181031;2018;2;575;723;885;153;21
AT13;91200;91202;20181031;2018;1;1885;2316;3854;714;89
AT13;91200;91202;20181031;2018;2;2181;2458;3640;619;130
AT13;91200;91203;20181031;2018;1;625;529;1021;190;78
AT13;91200;91203;20181031;2018;2;665;553;1000;208;107
AT13;91200;91204;20181031;2018;1;1060;1299;2131;371;145
AT13;91200;91204;20181031;2018;2;1144;1359;1977;362;99
AT13;91200;91205;20181031;2018;1;959;1213;1827;263;7
AT13;91200;91205;20181031;2018;2;1071;1309;1750;244;3
AT13;91200;91206;20181031;2018;1;1106;1420;2169;287;25
AT13;91200;91206;20181031;2018;2;1201;1458;1998;259;77
AT13;91200;91207;20181031;2018;1;661;875;1267;236;45
AT13;91200;91207;20181031;2018;2;952;955;1327;218;80
AT13;91200;91208;20181031;2018;1;589;703;1154;140;3
AT13;91200;91208;20181031;2018;2;568;737;1030;138;8
AT13;91200;91209;20181031;2018;1;510;708;1997;798;12
AT13;91200;91209;20181031;2018;2;604;784;1980;836;4
AT13;91200;91210;20181031;2018;1;939;1449;2769;266;204
AT13;91200;91210;20181031;2018;2;1198;1551;2705;215;370
AT13;91200;91211;20181031;2018;1;863;1371;2018;232;96
AT13;91200;91211;20181031;2018;2;1200;1489;2031;205;269
AT13;91300;91301;20181031;2018;1;43;85;104;6;0
AT13;91300;91301;20181031;2018;2;64;93;100;13;0
AT13;91300;91302;20181031;2018;1;505;751;1447;170;19
AT13;91300;91302;20181031;2018;2;803;851;1482;184;1
AT13;91300;91303;20181031;2018;1;918;1279;1806;153;334
AT13;91300;91303;20181031;2018;2;1395;1415;1895;176;237
AT13;91300;91304;20181031;2018;1;907;1337;2285;223;88
AT13;91300;91304;20181031;2018;2;1356;1527;2277;224;289
AT13;91300;91305;20181031;2018;1;368;577;1080;91;15
AT13;91300;91305;20181031;2018;2;511;679;1076;82;84
AT13;91300;91306;20181031;2018;1;233;352;537;45;2
AT13;91300;91306;20181031;2018;2;402;410;555;52;0
AT13;91300;91307;20181031;2018;1;302;432;648;110;27
AT13;91300;91307;20181031;2018;2;465;454;698;122;18
AT13;91300;91308;20181031;2018;1;635;963;1329;166;265
AT13;91300;91308;20181031;2018;2;966;1067;1291;189;289
AT13;91300;91309;20181031;2018;1;449;654;862;76;280
AT13;91300;91309;20181031;2018;2;536;728;865;68;232
AT13;91300;91310;20181031;2018;1;19;33;69;18;0
AT13;91300;91310;20181031;2018;2;24;33;67;7;0
AT13;91300;91311;20181031;2018;1;253;600;1092;106;1
AT13;91300;91311;20181031;2018;2;374;632;1129;95;0
AT13;91400;91401;20181031;2018;1;905;1157;1640;188;1
AT13;91400;91401;20181031;2018;2;1027;1203;1551;166;0
AT13;91400;91402;20181031;2018;1;1061;1156;2003;284;23
AT13;91400;91402;20181031;2018;2;1109;1194;1828;284;4
AT13;91400;91403;20181031;2018;1;921;1173;2000;237;46
AT13;91400;91403;20181031;2018;2;1295;1337;2004;218;18
AT13;91400;91404;20181031;2018;1;2147;2901;4406;590;21
AT13;91400;91404;20181031;2018;2;2770;3113;4177;517;6
AT13;91400;91405;20181031;2018;1;463;674;994;106;36
AT13;91400;91405;20181031;2018;2;516;748;978;109;36
AT13;91400;91406;20181031;2018;1;1293;1698;2408;261;215
AT13;91400;91406;20181031;2018;2;1697;1844;2320;258;364
AT13;91400;91407;20181031;2018;1;312;359;672;101;7
AT13;91400;91407;20181031;2018;2;357;395;686;109;2
AT13;91400;91408;20181031;2018;1;349;574;943;147;1
AT13;91400;91408;20181031;2018;2;481;616;940;155;3
AT13;91400;91409;20181031;2018;1;3;4;7;0;70
AT13;91400;91409;20181031;2018;2;8;4;9;0;34
AT13;91400;91410;20181031;2018;1;761;1172;1869;178;132
AT13;91400;91410;20181031;2018;2;1055;1318;1818;190;104
AT13;91400;91411;20181031;2018;1;421;921;1672;193;33
AT13;91400;91411;20181031;2018;2;536;1013;1660;195;79
AT13;91400;91412;20181031;2018;1;474;861;1576;194;77
AT13;91400;91412;20181031;2018;2;558;943;1515;181;39
AT13;91500;91501;20181031;2018;1;1328;1471;2228;331;11
AT13;91500;91501;20181031;2018;2;1497;1539;2074;315;4
AT13;91500;91502;20181031;2018;1;1234;1468;2344;380;4
AT13;91500;91502;20181031;2018;2;1219;1382;2065;303;1
AT13;91500;91503;20181031;2018;1;1328;1537;2985;622;249
AT13;91500;91503;20181031;2018;2;1282;1621;2703;512;248
AT13;91500;91504;20181031;2018;1;823;1020;1891;332;285
AT13;91500;91504;20181031;2018;2;804;992;1666;304;280
AT13;91500;91505;20181031;2018;1;1040;1461;2554;474;131
AT13;91500;91505;20181031;2018;2;1251;1497;2463;466;234
AT13;91500;91506;20181031;2018;1;1703;2022;3202;448;86
AT13;91500;91506;20181031;2018;2;1803;1954;2895;391;166
AT13;91500;91507;20181031;2018;1;1024;1227;1476;214;159
AT13;91500;91507;20181031;2018;2;1212;1295;1507;199;311
AT13;91600;91601;20181031;2018;1;1569;1975;3091;561;55
AT13;91600;91601;20181031;2018;2;1768;1993;2881;513;14
AT13;91600;91602;20181031;2018;1;936;1117;2050;351;54
AT13;91600;91602;20181031;2018;2;906;1073;1715;316;8
AT13;91600;91603;20181031;2018;1;1441;1731;2772;436;27
AT13;91600;91603;20181031;2018;2;1678;1873;2677;408;5
AT13;91600;91604;20181031;2018;1;886;1152;1930;308;2
AT13;91600;91604;20181031;2018;2;1152;1228;1851;296;0
AT13;91600;91605;20181031;2018;1;1761;2245;3468;465;153
AT13;91600;91605;20181031;2018;2;2082;2357;3285;439;180
AT13;91600;91606;20181031;2018;1;1160;1323;2216;401;29
AT13;91600;91606;20181031;2018;2;1362;1425;2274;371;29
AT13;91600;91607;20181031;2018;1;1201;1577;2603;380;55
AT13;91600;91607;20181031;2018;2;1468;1685;2481;364;62
AT13;91600;91608;20181031;2018;1;371;536;589;65;183
AT13;91600;91608;20181031;2018;2;554;582;621;53;130
AT13;91600;91609;20181031;2018;1;492;768;1217;116;83
AT13;91600;91609;20181031;2018;2;714;798;1220;91;266
AT13;91600;91610;20181031;2018;1;1251;1391;2590;459;5
AT13;91600;91610;20181031;2018;2;1118;1325;2335;401;3
AT13;91700;91701;20181031;2018;1;1232;1591;2438;348;26
AT13;91700;91701;20181031;2018;2;1519;1659;2234;273;10
AT13;91700;91702;20181031;2018;1;1544;2034;3333;531;85
AT13;91700;91702;20181031;2018;2;1773;2130;3141;474;57
AT13;91700;91703;20181031;2018;1;1934;2275;3863;543;358
AT13;91700;91703;20181031;2018;2;2239;2537;3642;505;58
AT13;91700;91704;20181031;2018;1;266;484;787;85;62
AT13;91700;91704;20181031;2018;2;446;576;869;83;214
AT13;91700;91705;20181031;2018;1;524;868;1517;194;10
AT13;91700;91705;20181031;2018;2;658;956;1529;181;7
AT13;91700;91706;20181031;2018;1;215;301;652;66;11
AT13;91700;91706;20181031;2018;2;292;331;624;62;58
AT13;91800;91801;20181031;2018;1;154;255;494;74;1
AT13;91800;91801;20181031;2018;2;286;289;543;75;26
AT13;91800;91802;20181031;2018;1;1452;1896;3023;274;85
AT13;91800;91802;20181031;2018;2;1960;2122;3160;272;272
AT13;91800;91803;20181031;2018;1;1803;2109;3148;344;148
AT13;91800;91803;20181031;2018;2;2311;2297;3085;307;131
AT13;91800;91804;20181031;2018;1;1124;1226;1937;197;6
AT13;91800;91804;20181031;2018;2;1437;1450;2041;185;8
AT13;91800;91805;20181031;2018;1;609;1112;2218;202;168
AT13;91800;91805;20181031;2018;2;1050;1228;2385;232;433
AT13;91900;91901;20181031;2018;1;585;784;1325;177;27
AT13;91900;91901;20181031;2018;2;807;894;1401;170;63
AT13;91900;91902;20181031;2018;1;1084;1385;1698;247;175
AT13;91900;91902;20181031;2018;2;1400;1541;1735;240;308
AT13;91900;91903;20181031;2018;1;129;98;38;0;65
AT13;91900;91903;20181031;2018;2;110;84;39;0;94
AT13;91900;91904;20181031;2018;1;1532;1788;2803;324;204
AT13;91900;91904;20181031;2018;2;2027;2114;2855;302;221
AT13;91900;91905;20181031;2018;1;702;892;1470;248;135
AT13;91900;91905;20181031;2018;2;948;982;1549;259;224
AT13;91900;91906;20181031;2018;1;409;594;1278;213;34
AT13;91900;91906;20181031;2018;2;582;672;1248;182;39
AT13;91900;91907;20181031;2018;1;229;381;615;117;6
AT13;91900;91907;20181031;2018;2;358;437;673;108;4
AT13;91900;91908;20181031;2018;1;1373;1669;2439;285;130
AT13;91900;91908;20181031;2018;2;1936;1891;2567;304;311
AT13;91900;91909;20181031;2018;1;336;441;915;131;210
AT13;91900;91909;20181031;2018;2;475;473;935;136;252
AT13;91900;91910;20181031;2018;1;644;1195;1951;215;77
AT13;91900;91910;20181031;2018;2;1023;1323;2090;249;239
AT13;92000;92001;20181031;2018;1;791;1003;2039;278;11
AT13;92000;92001;20181031;2018;2;939;1095;2062;266;5
AT13;92000;92002;20181031;2018;1;1773;1961;3454;532;99
AT13;92000;92002;20181031;2018;2;1840;2039;3122;511;68
AT13;92000;92003;20181031;2018;1;1481;1761;2928;469;103
AT13;92000;92003;20181031;2018;2;1769;1833;2793;442;75
AT13;92000;92004;20181031;2018;1;728;979;2022;334;557
AT13;92000;92004;20181031;2018;2;1047;1095;1969;283;580
AT13;92000;92005;20181031;2018;1;1255;1523;2550;541;32
AT13;92000;92005;20181031;2018;2;1324;1567;2245;442;2
AT13;92000;92006;20181031;2018;1;840;1164;1863;408;44
AT13;92000;92006;20181031;2018;2;1049;1234;1783;421;29
AT13;92000;92007;20181031;2018;1;1213;1754;2892;505;116
AT13;92000;92007;20181031;2018;2;1556;1828;2878;470;185
AT13;92000;92008;20181031;2018;1;709;833;1132;222;5
AT13;92000;92008;20181031;2018;2;793;857;1048;209;2
AT13;92100;92101;20181031;2018;1;107;206;360;44;0
AT13;92100;92101;20181031;2018;2;126;228;371;51;0
AT13;92100;92102;20181031;2018;1;556;962;1752;193;66
AT13;92100;92102;20181031;2018;2;684;1080;1789;197;9
AT13;92100;92103;20181031;2018;1;386;1018;1801;197;6
AT13;92100;92103;20181031;2018;2;508;1124;1784;198;3
AT13;92100;92104;20181031;2018;1;226;655;907;249;6
AT13;92100;92104;20181031;2018;2;359;677;918;255;0
AT13;92100;92105;20181031;2018;1;966;2311;4183;1267;191
AT13;92100;92105;20181031;2018;2;1713;2485;4138;1347;289
AT13;92100;92106;20181031;2018;1;258;414;674;136;5
AT13;92100;92106;20181031;2018;2;290;410;735;130;1
AT13;92100;92107;20181031;2018;1;509;623;1035;128;246
AT13;92100;92107;20181031;2018;2;541;725;1066;132;1
AT13;92100;92108;20181031;2018;1;187;442;548;84;5
AT13;92100;92108;20181031;2018;2;258;482;597;84;1
AT13;92100;92109;20181031;2018;1;495;1037;1546;196;7
AT13;92100;92109;20181031;2018;2;735;1151;1520;216;0
AT13;92100;92110;20181031;2018;1;1033;715;1043;115;11
AT13;92100;92110;20181031;2018;2;747;711;1048;127;5
AT13;92100;92111;20181031;2018;1;398;570;1139;168;65
AT13;92100;92111;20181031;2018;2;486;628;1112;164;250
AT13;92100;92112;20181031;2018;1;392;790;2323;500;67
AT13;92100;92112;20181031;2018;2;493;886;2397;557;72
AT13;92100;92113;20181031;2018;1;351;664;1449;137;27
AT13;92100;92113;20181031;2018;2;465;736;1446;111;8
AT13;92100;92114;20181031;2018;1;658;701;1016;178;18
AT13;92100;92114;20181031;2018;2;703;771;1022;187;3
AT13;92100;92115;20181031;2018;1;339;648;1067;131;19
AT13;92100;92115;20181031;2018;2;587;722;1070;118;6
AT13;92100;92116;20181031;2018;1;214;601;675;56;7
AT13;92100;92116;20181031;2018;2;324;625;723;66;11
AT13;92100;92117;20181031;2018;1;849;895;1248;233;17
AT13;92100;92117;20181031;2018;2;894;1043;1302;246;3
AT13;92100;92118;20181031;2018;1;841;1058;1578;286;43
AT13;92100;92118;20181031;2018;2;873;1138;1498;290;22
AT13;92100;92119;20181031;2018;1;465;598;1008;181;12
AT13;92100;92119;20181031;2018;2;454;662;998;183;2
AT13;92100;92120;20181031;2018;1;228;284;648;78;0
AT13;92100;92120;20181031;2018;2;249;324;547;72;2
AT13;92100;92121;20181031;2018;1;964;912;1370;256;16
AT13;92100;92121;20181031;2018;2;904;962;1269;207;1
AT13;92100;92122;20181031;2018;1;973;1381;1759;324;63
AT13;92100;92122;20181031;2018;2;1279;1513;1785;335;51
AT13;92100;92123;20181031;2018;1;1137;1574;2228;305;136
AT13;92100;92123;20181031;2018;2;1489;1652;2070;261;121
AT13;92100;92124;20181031;2018;1;437;768;1451;131;36
AT13;92100;92124;20181031;2018;2;619;904;1429;156;94
AT13;92100;92125;20181031;2018;1;360;633;1401;152;28
AT13;92100;92125;20181031;2018;2;532;785;1413;143;32
AT13;92100;92126;20181031;2018;1;791;1158;1660;163;151
AT13;92100;92126;20181031;2018;2;1126;1314;1713;181;142
AT13;92100;92127;20181031;2018;1;108;188;482;75;10
AT13;92100;92127;20181031;2018;2;124;200;465;55;2
AT13;92100;92128;20181031;2018;1;44;51;59;18;0
AT13;92100;92128;20181031;2018;2;45;51;40;10;0
AT13;92100;92129;20181031;2018;1;16;52;47;2;0
AT13;92100;92129;20181031;2018;2;10;50;41;4;0
AT13;92100;92130;20181031;2018;1;7;0;5;0;0
AT13;92100;92130;20181031;2018;2;1;0;6;0;0
AT13;92200;92201;20181031;2018;1;118;319;589;72;3
AT13;92200;92201;20181031;2018;2;108;323;577;67;2
AT13;92200;92202;20181031;2018;1;197;509;1643;211;25
AT13;92200;92202;20181031;2018;2;198;563;1610;220;72
AT13;92200;92203;20181031;2018;1;80;243;395;40;8
AT13;92200;92203;20181031;2018;2;104;261;341;52;11
AT13;92200;92204;20181031;2018;1;265;587;1080;120;13
AT13;92200;92204;20181031;2018;2;300;631;1001;85;8
AT13;92200;92205;20181031;2018;1;888;1638;3035;351;147
AT13;92200;92205;20181031;2018;2;1032;1780;3145;314;126
AT13;92200;92206;20181031;2018;1;652;1476;3177;535;5
AT13;92200;92206;20181031;2018;2;944;1574;3225;602;5
AT13;92200;92207;20181031;2018;1;286;643;1330;132;6
AT13;92200;92207;20181031;2018;2;358;743;1320;129;5
AT13;92200;92208;20181031;2018;1;1081;2136;4572;950;54
AT13;92200;92208;20181031;2018;2;1444;2394;4672;995;97
AT13;92200;92209;20181031;2018;1;1027;1802;3378;643;91
AT13;92200;92209;20181031;2018;2;1486;2102;3522;668;107
AT13;92200;92210;20181031;2018;1;728;1041;2060;155;121
AT13;92200;92210;20181031;2018;2;908;1155;1997;179;229
AT13;92200;92211;20181031;2018;1;1382;1734;2229;203;26
AT13;92200;92211;20181031;2018;2;1669;1920;2223;192;27
AT13;92200;92212;20181031;2018;1;231;447;948;154;1
AT13;92200;92212;20181031;2018;2;332;493;895;163;1
AT13;92200;92213;20181031;2018;1;710;1000;1430;158;9
AT13;92200;92213;20181031;2018;2;964;1124;1428;179;1
AT13;92200;92214;20181031;2018;1;348;792;1101;64;7
AT13;92200;92214;20181031;2018;2;497;904;1176;69;7
AT13;92200;92215;20181031;2018;1;639;1146;1971;225;12
AT13;92200;92215;20181031;2018;2;1101;1310;1923;237;3
AT13;92200;92216;20181031;2018;1;163;303;508;41;95
AT13;92200;92216;20181031;2018;2;215;337;510;30;7
AT13;92200;92217;20181031;2018;1;160;341;514;29;148
AT13;92200;92217;20181031;2018;2;193;361;539;40;160
AT13;92200;92218;20181031;2018;1;588;962;1565;114;8
AT13;92200;92218;20181031;2018;2;806;1080;1623;120;3
AT13;92200;92219;20181031;2018;1;702;857;1381;153;2
AT13;92200;92219;20181031;2018;2;775;929;1315;147;1
AT13;92200;92220;20181031;2018;1;211;382;835;228;6
AT13;92200;92220;20181031;2018;2;277;440;811;230;3
AT13;92200;92221;20181031;2018;1;188;344;666;84;4
AT13;92200;92221;20181031;2018;2;285;378;708;105;4
AT13;92200;92222;20181031;2018;1;339;686;1383;136;124
AT13;92200;92222;20181031;2018;2;472;846;1394;116;344
AT13;92200;92223;20181031;2018;1;489;774;1513;166;3
AT13;92200;92223;20181031;2018;2;577;872;1553;159;0
AT13;92200;92224;20181031;2018;1;335;823;1454;138;94
AT13;92200;92224;20181031;2018;2;486;889;1460;143;45
AT13;92200;92225;20181031;2018;1;118;301;552;71;1
AT13;92200;92225;20181031;2018;2;159;341;603;74;0
AT13;92200;92226;20181031;2018;1;254;563;1233;124;2
AT13;92200;92226;20181031;2018;2;274;597;1241;104;1
AT13;92200;92227;20181031;2018;1;337;927;2107;152;4
AT13;92200;92227;20181031;2018;2;450;1005;2141;158;1
AT13;92200;92228;20181031;2018;1;240;447;1065;147;58
AT13;92200;92228;20181031;2018;2;275;511;1057;149;10
AT13;92200;92229;20181031;2018;1;184;507;979;165;0
AT13;92200;92229;20181031;2018;2;238;561;980;192;0
AT13;92200;92230;20181031;2018;1;2;4;7;0;0
AT13;92200;92230;20181031;2018;2;0;2;3;0;0
AT13;92200;92231;20181031;2018;1;109;174;460;29;154
AT13;92200;92231;20181031;2018;2;144;206;458;42;230
AT13;92200;92232;20181031;2018;1;509;545;983;89;1
AT13;92200;92232;20181031;2018;2;486;641;997;86;0
AT13;92300;92301;20181031;2018;1;281;423;735;113;11
AT13;92300;92301;20181031;2018;2;284;457;712;99;1
AT13;92300;92302;20181031;2018;1;407;613;1221;264;133
AT13;92300;92302;20181031;2018;2;464;681;1149;254;3
AT13;92300;92303;20181031;2018;1;296;604;792;84;39
AT13;92300;92303;20181031;2018;2;398;610;773;89;6
AT13;92300;92304;20181031;2018;1;748;1128;2464;241;53
AT13;92300;92304;20181031;2018;2;1063;1332;2469;272;141
AT13;92300;92305;20181031;2018;1;656;1204;2214;399;20
AT13;92300;92305;20181031;2018;2;902;1280;2266;427;6
AT13;92300;92306;20181031;2018;1;95;129;210;24;1
AT13;92300;92306;20181031;2018;2;109;129;207;32;1
AT13;92300;92307;20181031;2018;1;950;1333;2688;372;86
AT13;92300;92307;20181031;2018;2;1120;1503;2742;350;134
AT13;92300;92308;20181031;2018;1;369;549;1090;139;74
AT13;92300;92308;20181031;2018;2;420;637;1098;116;299
AT13;92300;92309;20181031;2018;1;508;1009;1475;215;204
AT13;92300;92309;20181031;2018;2;794;1147;1548;230;315
AT13;92300;92310;20181031;2018;1;413;793;1164;167;11
AT13;92300;92310;20181031;2018;2;615;855;1150;165;23
AT13;92300;92311;20181031;2018;1;721;1196;1760;139;156
AT13;92300;92311;20181031;2018;2;963;1348;1785;135;203
AT13;92300;92312;20181031;2018;1;472;723;1267;237;70
AT13;92300;92312;20181031;2018;2;580;855;1308;237;44
AT13;92300;92313;20181031;2018;1;323;647;873;89;8
AT13;92300;92313;20181031;2018;2;544;689;832;112;6
AT13;92300;92314;20181031;2018;1;444;620;1185;103;12
AT13;92300;92314;20181031;2018;2;550;728;1262;102;17
AT13;92300;92315;20181031;2018;1;197;323;498;74;3
AT13;92300;92315;20181031;2018;2;259;325;529;69;5
AT13;92300;92316;20181031;2018;1;287;472;808;77;20
AT13;92300;92316;20181031;2018;2;330;554;819;82;94
AT13;92300;92317;20181031;2018;1;25;36;90;5;13
AT13;92300;92317;20181031;2018;2;19;38;91;6;0
AT13;92300;92318;20181031;2018;1;419;921;1219;159;9
AT13;92300;92318;20181031;2018;2;524;1031;1237;159;3
AT13;92300;92319;20181031;2018;1;810;1625;1765;127;4
AT13;92300;92319;20181031;2018;2;1337;1793;1825;127;0
AT13;90100;90101;20191031;2019;1;522;539;656;60;79
AT13;90100;90101;20191031;2019;2;592;575;673;74;33
AT13;90100;90102;20191031;2019;1;167;179;295;57;5
AT13;90100;90102;20191031;2019;2;201;215;326;59;4
AT13;90100;90103;20191031;2019;1;228;282;452;38;0
AT13;90100;90103;20191031;2019;2;227;324;481;42;0
AT13;90100;90104;20191031;2019;1;180;223;279;44;3
AT13;90100;90104;20191031;2019;2;167;233;315;34;0
AT13;90100;90105;20191031;2019;1;240;308;402;57;0
AT13;90100;90105;20191031;2019;2;249;324;412;72;0
AT13;90100;90106;20191031;2019;1;351;346;422;58;15
AT13;90100;90106;20191031;2019;2;399;408;484;64;4
AT13;90100;90107;20191031;2019;1;369;388;443;46;17
AT13;90100;90107;20191031;2019;2;396;396;465;43;2
AT13;90200;90201;20191031;2019;1;1492;1937;4077;441;236
AT13;90200;90201;20191031;2019;2;1641;2087;3995;439;239
AT13;90200;90202;20191031;2019;1;1218;1481;2462;513;189
AT13;90200;90202;20191031;2019;2;1216;1577;2371;458;91
AT13;90200;90203;20191031;2019;1;1497;1772;2541;404;261
AT13;90200;90203;20191031;2019;2;1675;1926;2568;371;285
AT13;90200;90204;20191031;2019;1;1473;1872;3025;789;146
AT13;90200;90204;20191031;2019;2;1702;2058;2921;759;105
AT13;90200;90205;20191031;2019;1;999;1285;1852;358;37
AT13;90200;90205;20191031;2019;2;1215;1377;1790;329;5
AT13;90200;90206;20191031;2019;1;1096;1209;1615;156;240
AT13;90200;90206;20191031;2019;2;1147;1223;1507;125;286
AT13;90200;90207;20191031;2019;1;1558;1737;2569;385;194
AT13;90200;90207;20191031;2019;2;1624;1773;2350;335;192
AT13;90200;90208;20191031;2019;1;236;356;511;61;94
AT13;90200;90208;20191031;2019;2;270;402;512;52;161
AT13;90200;90209;20191031;2019;1;1326;1841;3785;677;165
AT13;90200;90209;20191031;2019;2;1668;2097;3600;693;415
AT13;90300;90301;20191031;2019;1;1297;1622;2261;259;41
AT13;90300;90301;20191031;2019;2;1502;1794;2231;214;15
AT13;90300;90302;20191031;2019;1;887;1284;1772;203;3
AT13;90300;90302;20191031;2019;2;1225;1372;1772;175;58
AT13;90300;90303;20191031;2019;1;675;803;1364;182;7
AT13;90300;90303;20191031;2019;2;802;883;1427;175;60
AT13;90300;90304;20191031;2019;1;1282;1525;2247;276;18
AT13;90300;90304;20191031;2019;2;1519;1663;2083;262;13
AT13;90300;90305;20191031;2019;1;928;1237;1758;203;70
AT13;90300;90305;20191031;2019;2;1146;1367;1649;193;105
AT13;90300;90306;20191031;2019;1;1932;2099;2838;322;29
AT13;90300;90306;20191031;2019;2;2307;2257;2858;382;77
AT13;90300;90307;20191031;2019;1;579;695;1118;118;503
AT13;90300;90307;20191031;2019;2;727;813;1086;104;221
AT13;90300;90308;20191031;2019;1;172;309;360;21;303
AT13;90300;90308;20191031;2019;2;208;313;375;21;128
AT13;90300;90309;20191031;2019;1;896;1243;1902;188;5
AT13;90300;90309;20191031;2019;2;1162;1443;1967;182;2
AT13;90300;90310;20191031;2019;1;983;1106;1847;289;199
