NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_YEAR;REF_DATE;SEX;AGR3;AUT;FOR
AT13;90100;90106;2012;20120101;1;1;97;17
AT13;90100;90106;2012;20120101;1;2;687;151
AT13;90100;90106;2012;20120101;1;3;246;25
AT13;90100;90106;2012;20120101;2;1;97;26
AT13;90100;90106;2012;20120101;2;2;717;170
AT13;90100;90106;2012;20120101;2;3;334;28
AT13;90100;90107;2012;20120101;1;1;97;35
AT13;90100;90107;2012;20120101;1;2;652;198
AT13;90100;90107;2012;20120101;1;3;268;31
AT13;90100;90107;2012;20120101;2;1;68;33
AT13;90100;90107;2012;20120101;2;2;591;239
AT13;90100;90107;2012;20120101;2;3;359;38
AT13;90100;90199;2012;20120101;1;1;0;0
AT13;90100;90199;2012;20120101;1;2;0;0
AT13;90100;90199;2012;20120101;1;3;0;0
AT13;90100;90199;2012;20120101;2;1;0;0
AT13;90100;90199;2012;20120101;2;2;0;0
AT13;90100;90199;2012;20120101;2;3;0;0
AT13;90200;90201;2012;20120101;1;1;738;227
AT13;90200;90201;2012;20120101;1;2;2928;823
AT13;90200;90201;2012;20120101;1;3;478;32
AT13;90200;90201;2012;20120101;2;1;694;221
AT13;90200;90201;2012;20120101;2;2;2804;946
AT13;90200;90201;2012;20120101;2;3;706;63
AT13;90200;90202;2012;20120101;1;1;474;364
AT13;90200;90202;2012;20120101;1;2;2458;1721
AT13;90200;90202;2012;20120101;1;3;498;97
AT13;90200;90202;2012;20120101;2;1;526;320
AT13;90200;90202;2012;20120101;2;2;2403;1516
AT13;90200;90202;2012;20120101;2;3;747;106
AT13;90200;90203;2012;20120101;1;1;603;239
AT13;90200;90203;2012;20120101;1;2;3158;1210
AT13;90200;90203;2012;20120101;1;3;659;89
AT13;90200;90203;2012;20120101;2;1;574;211
AT13;90200;90203;2012;20120101;2;2;3191;1212
AT13;90200;90203;2012;20120101;2;3;1071;96
AT13;90200;90204;2012;20120101;1;1;802;418
AT13;90200;90204;2012;20120101;1;2;3503;2863
AT13;90200;90204;2012;20120101;1;3;795;101
AT13;90200;90204;2012;20120101;2;1;812;345
AT13;90200;90204;2012;20120101;2;2;3520;1742
AT13;90200;90204;2012;20120101;2;3;1245;96
AT13;90200;90205;2012;20120101;1;1;429;186
AT13;90200;90205;2012;20120101;1;2;2058;1000
AT13;90200;90205;2012;20120101;1;3;601;67
AT13;90200;90205;2012;20120101;2;1;358;182
AT13;90200;90205;2012;20120101;2;2;2083;1011
AT13;90200;90205;2012;20120101;2;3;920;78
AT13;90200;90206;2012;20120101;1;1;311;96
AT13;90200;90206;2012;20120101;1;2;1650;508
AT13;90200;90206;2012;20120101;1;3;476;38
AT13;90200;90206;2012;20120101;2;1;307;98
AT13;90200;90206;2012;20120101;2;2;1652;534
AT13;90200;90206;2012;20120101;2;3;781;32
AT13;90200;90207;2012;20120101;1;1;528;371
AT13;90200;90207;2012;20120101;1;2;2722;1956
AT13;90200;90207;2012;20120101;1;3;612;99
AT13;90200;90207;2012;20120101;2;1;455;351
AT13;90200;90207;2012;20120101;2;2;2566;1913
AT13;90200;90207;2012;20120101;2;3;1004;102
AT13;90200;90208;2012;20120101;1;1;95;37
AT13;90200;90208;2012;20120101;1;2;472;129
AT13;90200;90208;2012;20120101;1;3;190;12
AT13;90200;90208;2012;20120101;2;1;83;36
AT13;90200;90208;2012;20120101;2;2;474;152
AT13;90200;90208;2012;20120101;2;3;333;14
AT13;90200;90209;2012;20120101;1;1;1059;338
AT13;90200;90209;2012;20120101;1;2;3798;1400
AT13;90200;90209;2012;20120101;1;3;929;87
AT13;90200;90209;2012;20120101;2;1;1013;351
AT13;90200;90209;2012;20120101;2;2;3898;1447
AT13;90200;90209;2012;20120101;2;3;1547;106
AT13;90200;90210;2012;20120101;1;1;0;0
AT13;90200;90210;2012;20120101;1;2;0;0
AT13;90200;90210;2012;20120101;1;3;0;2
AT13;90200;90210;2012;20120101;2;1;0;0
AT13;90200;90210;2012;20120101;2;2;0;0
AT13;90200;90210;2012;20120101;2;3;0;0
AT13;90200;90299;2012;20120101;1;1;0;0
AT13;90200;90299;2012;20120101;1;2;0;0
AT13;90200;90299;2012;20120101;1;3;0;0
AT13;90200;90299;2012;20120101;2;1;0;0
AT13;90200;90299;2012;20120101;2;2;0;0
AT13;90200;90299;2012;20120101;2;3;0;0
AT13;90300;90301;2012;20120101;1;1;506;141
AT13;90300;90301;2012;20120101;1;2;2857;1029
AT13;90300;90301;2012;20120101;1;3;621;73
AT13;90300;90301;2012;20120101;2;1;536;136
AT13;90300;90301;2012;20120101;2;2;2990;1002
AT13;90300;90301;2012;20120101;2;3;924;67
AT13;90300;90302;2012;20120101;1;1;439;95
AT13;90300;90302;2012;20120101;1;2;2252;575
AT13;90300;90302;2012;20120101;1;3;605;45
AT13;90300;90302;2012;20120101;2;1;390;77
AT13;90300;90302;2012;20120101;2;2;2426;712
AT13;90300;90302;2012;20120101;2;3;870;54
AT13;90300;90303;2012;20120101;1;1;287;111
AT13;90300;90303;2012;20120101;1;2;1394;470
AT13;90300;90303;2012;20120101;1;3;445;45
AT13;90300;90303;2012;20120101;2;1;279;111
AT13;90300;90303;2012;20120101;2;2;1555;542
AT13;90300;90303;2012;20120101;2;3;653;69
AT13;90300;90304;2012;20120101;1;1;415;228
AT13;90300;90304;2012;20120101;1;2;2299;1481
AT13;90300;90304;2012;20120101;1;3;555;81
AT13;90300;90304;2012;20120101;2;1;354;226
AT13;90300;90304;2012;20120101;2;2;2367;1433
AT13;90300;90304;2012;20120101;2;3;981;90
AT13;90300;90305;2012;20120101;1;1;354;166
AT13;90300;90305;2012;20120101;1;2;1993;743
AT13;90300;90305;2012;20120101;1;3;440;50
AT13;90300;90305;2012;20120101;2;1;356;137
AT13;90300;90305;2012;20120101;2;2;2198;781
AT13;90300;90305;2012;20120101;2;3;679;49
AT13;90300;90306;2012;20120101;1;1;687;231
AT13;90300;90306;2012;20120101;1;2;3764;1398
AT13;90300;90306;2012;20120101;1;3;825;89
AT13;90300;90306;2012;20120101;2;1;658;245
AT13;90300;90306;2012;20120101;2;2;4094;1344
AT13;90300;90306;2012;20120101;2;3;1436;109
AT13;90300;90307;2012;20120101;1;1;288;98
AT13;90300;90307;2012;20120101;1;2;1194;501
AT13;90300;90307;2012;20120101;1;3;309;19
AT13;90300;90307;2012;20120101;2;1;270;87
AT13;90300;90307;2012;20120101;2;2;1292;499
AT13;90300;90307;2012;20120101;2;3;635;14
AT13;90300;90308;2012;20120101;1;1;55;24
AT13;90300;90308;2012;20120101;1;2;495;95
AT13;90300;90308;2012;20120101;1;3;201;4
AT13;90300;90308;2012;20120101;2;1;56;17
AT13;90300;90308;2012;20120101;2;2;417;72
AT13;90300;90308;2012;20120101;2;3;277;1
AT13;90300;90309;2012;20120101;1;1;446;108
AT13;90300;90309;2012;20120101;1;2;2205;581
AT13;90300;90309;2012;20120101;1;3;589;54
AT13;90300;90309;2012;20120101;2;1;454;127
AT13;90300;90309;2012;20120101;2;2;2332;718
AT13;90300;90309;2012;20120101;2;3;869;52
AT13;90300;90310;2012;20120101;1;1;446;163
AT13;90300;90310;2012;20120101;1;2;1939;861
AT13;90300;90310;2012;20120101;1;3;362;65
AT13;90300;90310;2012;20120101;2;1;388;163
AT13;90300;90310;2012;20120101;2;2;1954;813
AT13;90300;90310;2012;20120101;2;3;500;55
AT13;90300;90311;2012;20120101;1;1;153;40
AT13;90300;90311;2012;20120101;1;2;685;226
AT13;90300;90311;2012;20120101;1;3;158;9
AT13;90300;90311;2012;20120101;2;1;158;49
AT13;90300;90311;2012;20120101;2;2;710;195
AT13;90300;90311;2012;20120101;2;3;293;15
AT13;90300;90399;2012;20120101;1;1;0;0
AT13;90300;90399;2012;20120101;1;2;0;0
AT13;90300;90399;2012;20120101;1;3;0;0
AT13;90300;90399;2012;20120101;2;1;0;0
AT13;90300;90399;2012;20120101;2;2;0;0
AT13;90300;90399;2012;20120101;2;3;0;0
AT13;90400;90401;2012;20120101;1;1;86;36
AT13;90400;90401;2012;20120101;1;2;576;214
AT13;90400;90401;2012;20120101;1;3;148;22
AT13;90400;90401;2012;20120101;2;1;82;35
AT13;90400;90401;2012;20120101;2;2;549;270
AT13;90400;90401;2012;20120101;2;3;231;23
AT13;90400;90402;2012;20120101;1;1;417;179
AT13;90400;90402;2012;20120101;1;2;2415;1034
AT13;90400;90402;2012;20120101;1;3;541;68
AT13;90400;90402;2012;20120101;2;1;394;165
AT13;90400;90402;2012;20120101;2;2;2463;1085
AT13;90400;90402;2012;20120101;2;3;901;68
AT13;90400;90403;2012;20120101;1;1;488;160
AT13;90400;90403;2012;20120101;1;2;3008;1111
AT13;90400;90403;2012;20120101;1;3;761;76
AT13;90400;90403;2012;20120101;2;1;527;151
AT13;90400;90403;2012;20120101;2;2;3217;1172
AT13;90400;90403;2012;20120101;2;3;1246;91
AT13;90400;90404;2012;20120101;1;1;328;104
AT13;90400;90404;2012;20120101;1;2;1636;580
AT13;90400;90404;2012;20120101;1;3;444;32
AT13;90400;90404;2012;20120101;2;1;334;105
AT13;90400;90404;2012;20120101;2;2;1793;647
AT13;90400;90404;2012;20120101;2;3;677;34
AT13;90400;90499;2012;20120101;1;1;0;0
AT13;90400;90499;2012;20120101;1;2;0;0
AT13;90400;90499;2012;20120101;1;3;0;0
AT13;90400;90499;2012;20120101;2;1;0;0
AT13;90400;90499;2012;20120101;2;2;0;0
AT13;90400;90499;2012;20120101;2;3;0;0
AT13;90500;90501;2012;20120101;1;1;484;151
AT13;90500;90501;2012;20120101;1;2;2969;1126
AT13;90500;90501;2012;20120101;1;3;617;61
AT13;90500;90501;2012;20120101;2;1;466;140
AT13;90500;90501;2012;20120101;2;2;3123;1031
AT13;90500;90501;2012;20120101;2;3;966;68
AT13;90500;90502;2012;20120101;1;1;944;428
AT13;90500;90502;2012;20120101;1;2;4740;2294
AT13;90500;90502;2012;20120101;1;3;902;121
AT13;90500;90502;2012;20120101;2;1;884;376
AT13;90500;90502;2012;20120101;2;2;4670;2185
AT13;90500;90502;2012;20120101;2;3;1512;147
AT13;90500;90503;2012;20120101;1;1;699;382
AT13;90500;90503;2012;20120101;1;2;3769;2216
AT13;90500;90503;2012;20120101;1;3;695;112
AT13;90500;90503;2012;20120101;2;1;646;359
AT13;90500;90503;2012;20120101;2;2;3712;2123
AT13;90500;90503;2012;20120101;2;3;1174;167
AT13;90500;90504;2012;20120101;1;1;215;118
AT13;90500;90504;2012;20120101;1;2;1542;786
AT13;90500;90504;2012;20120101;1;3;273;40
AT13;90500;90504;2012;20120101;2;1;218;99
AT13;90500;90504;2012;20120101;2;2;1658;724
AT13;90500;90504;2012;20120101;2;3;403;46
AT13;90500;90599;2012;20120101;1;1;0;0
AT13;90500;90599;2012;20120101;1;2;0;0
AT13;90500;90599;2012;20120101;1;3;0;0
AT13;90500;90599;2012;20120101;2;1;0;0
AT13;90500;90599;2012;20120101;2;2;0;0
AT13;90500;90599;2012;20120101;2;3;0;0
AT13;90600;90601;2012;20120101;1;1;300;77
AT13;90600;90601;2012;20120101;1;2;2025;628
AT13;90600;90601;2012;20120101;1;3;448;49
AT13;90600;90601;2012;20120101;2;1;306;82
AT13;90600;90601;2012;20120101;2;2;2076;626
AT13;90600;90601;2012;20120101;2;3;644;55
AT13;90600;90602;2012;20120101;1;1;394;155
AT13;90600;90602;2012;20120101;1;2;2335;1036
AT13;90600;90602;2012;20120101;1;3;419;53
AT13;90600;90602;2012;20120101;2;1;342;145
AT13;90600;90602;2012;20120101;2;2;2473;969
AT13;90600;90602;2012;20120101;2;3;631;55
AT13;90600;90603;2012;20120101;1;1;523;165
AT13;90600;90603;2012;20120101;1;2;3581;1147
AT13;90600;90603;2012;20120101;1;3;692;64
AT13;90600;90603;2012;20120101;2;1;523;123
AT13;90600;90603;2012;20120101;2;2;3774;1168
AT13;90600;90603;2012;20120101;2;3;1210;95
AT13;90600;90699;2012;20120101;1;1;0;0
AT13;90600;90699;2012;20120101;1;2;0;0
AT13;90600;90699;2012;20120101;1;3;0;0
AT13;90600;90699;2012;20120101;2;1;0;0
AT13;90600;90699;2012;20120101;2;2;0;0
AT13;90600;90699;2012;20120101;2;3;0;0
AT13;90700;90701;2012;20120101;1;1;262;57
AT13;90700;90701;2012;20120101;1;2;1450;489
AT13;90700;90701;2012;20120101;1;3;296;41
AT13;90700;90701;2012;20120101;2;1;247;59
AT13;90700;90701;2012;20120101;2;2;1520;545
AT13;90700;90701;2012;20120101;2;3;449;32
AT13;90700;90702;2012;20120101;1;1;130;22
AT13;90700;90702;2012;20120101;1;2;770;263
AT13;90700;90702;2012;20120101;1;3;156;18
AT13;90700;90702;2012;20120101;2;1;125;45
AT13;90700;90702;2012;20120101;2;2;828;274
AT13;90700;90702;2012;20120101;2;3;227;21
AT13;90700;90703;2012;20120101;1;1;202;36
AT13;90700;90703;2012;20120101;1;2;1278;355
AT13;90700;90703;2012;20120101;1;3;236;25
AT13;90700;90703;2012;20120101;2;1;200;49
AT13;90700;90703;2012;20120101;2;2;1363;408
AT13;90700;90703;2012;20120101;2;3;357;29
AT13;90700;90704;2012;20120101;1;1;397;92
AT13;90700;90704;2012;20120101;1;2;2582;923
AT13;90700;90704;2012;20120101;1;3;476;68
AT13;90700;90704;2012;20120101;2;1;391;102
AT13;90700;90704;2012;20120101;2;2;2717;1019
AT13;90700;90704;2012;20120101;2;3;846;57
AT13;90700;90705;2012;20120101;1;1;291;120
AT13;90700;90705;2012;20120101;1;2;2022;807
AT13;90700;90705;2012;20120101;1;3;311;51
AT13;90700;90705;2012;20120101;2;1;284;98
AT13;90700;90705;2012;20120101;2;2;2164;851
AT13;90700;90705;2012;20120101;2;3;517;51
AT13;90700;90799;2012;20120101;1;1;0;0
AT13;90700;90799;2012;20120101;1;2;0;0
AT13;90700;90799;2012;20120101;1;3;0;0
AT13;90700;90799;2012;20120101;2;1;0;0
AT13;90700;90799;2012;20120101;2;2;0;0
AT13;90700;90799;2012;20120101;2;3;0;0
AT13;90800;90801;2012;20120101;1;1;228;42
AT13;90800;90801;2012;20120101;1;2;1393;923
AT13;90800;90801;2012;20120101;1;3;249;37
AT13;90800;90801;2012;20120101;2;1;179;57
AT13;90800;90801;2012;20120101;2;2;1347;464
AT13;90800;90801;2012;20120101;2;3;373;29
AT13;90800;90802;2012;20120101;1;1;494;85
AT13;90800;90802;2012;20120101;1;2;2866;832
AT13;90800;90802;2012;20120101;1;3;649;58
AT13;90800;90802;2012;20120101;2;1;473;86
AT13;90800;90802;2012;20120101;2;2;3192;1021
AT13;90800;90802;2012;20120101;2;3;1024;69
AT13;90800;90803;2012;20120101;1;1;294;106
AT13;90800;90803;2012;20120101;1;2;2024;677
AT13;90800;90803;2012;20120101;1;3;402;28
AT13;90800;90803;2012;20120101;2;1;278;120
AT13;90800;90803;2012;20120101;2;2;2080;660
AT13;90800;90803;2012;20120101;2;3;681;40
AT13;90800;90899;2012;20120101;1;1;0;0
AT13;90800;90899;2012;20120101;1;2;0;0
AT13;90800;90899;2012;20120101;1;3;0;0
AT13;90800;90899;2012;20120101;2;1;0;0
AT13;90800;90899;2012;20120101;2;2;0;0
AT13;90800;90899;2012;20120101;2;3;0;0
AT13;90900;90901;2012;20120101;1;1;287;107
AT13;90900;90901;2012;20120101;1;2;2189;785
AT13;90900;90901;2012;20120101;1;3;449;46
AT13;90900;90901;2012;20120101;2;1;316;100
AT13;90900;90901;2012;20120101;2;2;2329;771
AT13;90900;90901;2012;20120101;2;3;713;54
AT13;90900;90902;2012;20120101;1;1;428;160
AT13;90900;90902;2012;20120101;1;2;2684;1202
AT13;90900;90902;2012;20120101;1;3;655;61
AT13;90900;90902;2012;20120101;2;1;388;169
AT13;90900;90902;2012;20120101;2;2;2857;1027
AT13;90900;90902;2012;20120101;2;3;1149;62
AT13;90900;90903;2012;20120101;1;1;148;71
AT13;90900;90903;2012;20120101;1;2;1052;424
AT13;90900;90903;2012;20120101;1;3;185;22
AT13;90900;90903;2012;20120101;2;1;171;72
AT13;90900;90903;2012;20120101;2;2;1130;439
AT13;90900;90903;2012;20120101;2;3;337;19
AT13;90900;90904;2012;20120101;1;1;337;137
AT13;90900;90904;2012;20120101;1;2;2298;1164
AT13;90900;90904;2012;20120101;1;3;420;57
AT13;90900;90904;2012;20120101;2;1;300;117
AT13;90900;90904;2012;20120101;2;2;2461;1087
AT13;90900;90904;2012;20120101;2;3;707;61
AT13;90900;90905;2012;20120101;1;1;231;88
AT13;90900;90905;2012;20120101;1;2;1323;413
AT13;90900;90905;2012;20120101;1;3;325;33
AT13;90900;90905;2012;20120101;2;1;235;95
AT13;90900;90905;2012;20120101;2;2;1410;500
AT13;90900;90905;2012;20120101;2;3;510;28
AT13;90900;90906;2012;20120101;1;1;95;20
AT13;90900;90906;2012;20120101;1;2;525;170
AT13;90900;90906;2012;20120101;1;3;114;15
AT13;90900;90906;2012;20120101;2;1;94;34
AT13;90900;90906;2012;20120101;2;2;552;217
AT13;90900;90906;2012;20120101;2;3;185;15
AT13;90900;90999;2012;20120101;1;1;0;0
AT13;90900;90999;2012;20120101;1;2;0;0
AT13;90900;90999;2012;20120101;1;3;0;0
AT13;90900;90999;2012;20120101;2;1;0;0
AT13;90900;90999;2012;20120101;2;2;0;0
AT13;90900;90999;2012;20120101;2;3;0;0
AT13;91000;91001;2012;20120101;1;1;73;26
AT13;91000;91001;2012;20120101;1;2;200;137
AT13;91000;91001;2012;20120101;1;3;14;6
AT13;91000;91001;2012;20120101;2;1;67;42
AT13;91000;91001;2012;20120101;2;2;193;120
AT13;91000;91001;2012;20120101;2;3;19;4
AT13;91000;91002;2012;20120101;1;1;924;614
AT13;91000;91002;2012;20120101;1;2;4280;2626
AT13;91000;91002;2012;20120101;1;3;811;116
AT13;91000;91002;2012;20120101;2;1;938;583
AT13;91000;91002;2012;20120101;2;2;3921;2513
AT13;91000;91002;2012;20120101;2;3;1335;138
AT13;91000;91003;2012;20120101;1;1;331;156
AT13;91000;91003;2012;20120101;1;2;1541;776
AT13;91000;91003;2012;20120101;1;3;453;44
AT13;91000;91003;2012;20120101;2;1;313;156
AT13;91000;91003;2012;20120101;2;2;1601;717
AT13;91000;91003;2012;20120101;2;3;699;45
AT13;91000;91004;2012;20120101;1;1;303;305
AT13;91000;91004;2012;20120101;1;2;1509;1329
AT13;91000;91004;2012;20120101;1;3;388;68
AT13;91000;91004;2012;20120101;2;1;319;278
AT13;91000;91004;2012;20120101;2;2;1398;1215
AT13;91000;91004;2012;20120101;2;3;576;74
AT13;91000;91005;2012;20120101;1;1;1048;550
AT13;91000;91005;2012;20120101;1;2;3949;2373
AT13;91000;91005;2012;20120101;1;3;620;136
AT13;91000;91005;2012;20120101;2;1;1000;516
AT13;91000;91005;2012;20120101;2;2;3954;2226
AT13;91000;91005;2012;20120101;2;3;904;149
AT13;91000;91006;2012;20120101;1;1;581;495
AT13;91000;91006;2012;20120101;1;2;2402;2100
AT13;91000;91006;2012;20120101;1;3;386;105
AT13;91000;91006;2012;20120101;2;1;567;450
AT13;91000;91006;2012;20120101;2;2;2296;1938
AT13;91000;91006;2012;20120101;2;3;576;118
AT13;91000;91007;2012;20120101;1;1;556;282
AT13;91000;91007;2012;20120101;1;2;2631;1303
AT13;91000;91007;2012;20120101;1;3;912;58
AT13;91000;91007;2012;20120101;2;1;510;271
AT13;91000;91007;2012;20120101;2;2;2832;1231
AT13;91000;91007;2012;20120101;2;3;1327;72
AT13;91000;91008;2012;20120101;1;1;450;344
AT13;91000;91008;2012;20120101;1;2;1908;1475
AT13;91000;91008;2012;20120101;1;3;479;63
AT13;91000;91008;2012;20120101;2;1;423;303
AT13;91000;91008;2012;20120101;2;2;1944;1332
AT13;91000;91008;2012;20120101;2;3;693;78
AT13;91000;91009;2012;20120101;1;1;324;98
AT13;91000;91009;2012;20120101;1;2;1233;326
AT13;91000;91009;2012;20120101;1;3;252;22
AT13;91000;91009;2012;20120101;2;1;293;81
AT13;91000;91009;2012;20120101;2;2;1286;377
AT13;91000;91009;2012;20120101;2;3;414;29
AT13;91000;91010;2012;20120101;1;1;802;335
AT13;91000;91010;2012;20120101;1;2;3810;1403
AT13;91000;91010;2012;20120101;1;3;1262;94
AT13;91000;91010;2012;20120101;2;1;816;308
AT13;91000;91010;2012;20120101;2;2;3775;1359
AT13;91000;91010;2012;20120101;2;3;2114;113
AT13;91000;91011;2012;20120101;1;1;689;125
AT13;91000;91011;2012;20120101;1;2;2350;480
AT13;91000;91011;2012;20120101;1;3;676;20
AT13;91000;91011;2012;20120101;2;1;651;124
AT13;91000;91011;2012;20120101;2;2;2270;564
AT13;91000;91011;2012;20120101;2;3;951;23
AT13;91000;91012;2012;20120101;1;1;221;34
AT13;91000;91012;2012;20120101;1;2;772;157
AT13;91000;91012;2012;20120101;1;3;42;12
AT13;91000;91012;2012;20120101;2;1;238;28
AT13;91000;91012;2012;20120101;2;2;720;200
AT13;91000;91012;2012;20120101;2;3;42;13
AT13;91000;91013;2012;20120101;1;1;230;36
AT13;91000;91013;2012;20120101;1;2;1280;183
AT13;91000;91013;2012;20120101;1;3;554;10
AT13;91000;91013;2012;20120101;2;1;219;43
AT13;91000;91013;2012;20120101;2;2;1369;232
AT13;91000;91013;2012;20120101;2;3;861;18
AT13;91000;91014;2012;20120101;1;1;231;22
AT13;91000;91014;2012;20120101;1;2;1125;142
AT13;91000;91014;2012;20120101;1;3;426;11
AT13;91000;91014;2012;20120101;2;1;208;31
AT13;91000;91014;2012;20120101;2;2;1196;154
AT13;91000;91014;2012;20120101;2;3;600;12
AT13;91000;91015;2012;20120101;1;1;535;68
AT13;91000;91015;2012;20120101;1;2;1620;339
AT13;91000;91015;2012;20120101;1;3;276;17
AT13;91000;91015;2012;20120101;2;1;475;72
AT13;91000;91015;2012;20120101;2;2;1850;388
AT13;91000;91015;2012;20120101;2;3;341;13
AT13;91000;91016;2012;20120101;1;1;295;39
AT13;91000;91016;2012;20120101;1;2;1685;165
AT13;91000;91016;2012;20120101;1;3;647;11
AT13;91000;91016;2012;20120101;2;1;284;51
AT13;91000;91016;2012;20120101;2;2;1662;204
AT13;91000;91016;2012;20120101;2;3;850;21
AT13;91000;91017;2012;20120101;1;1;69;4
AT13;91000;91017;2012;20120101;1;2;289;13
AT13;91000;91017;2012;20120101;1;3;64;1
AT13;91000;91017;2012;20120101;2;1;72;4
AT13;91000;91017;2012;20120101;2;2;287;13
AT13;91000;91017;2012;20120101;2;3;73;2
AT13;91000;91018;2012;20120101;1;1;385;49
AT13;91000;91018;2012;20120101;1;2;1314;151
AT13;91000;91018;2012;20120101;1;3;186;5
AT13;91000;91018;2012;20120101;2;1;351;33
AT13;91000;91018;2012;20120101;2;2;1450;151
AT13;91000;91018;2012;20120101;2;3;258;6
AT13;91000;91019;2012;20120101;1;1;124;23
AT13;91000;91019;2012;20120101;1;2;759;118
AT13;91000;91019;2012;20120101;1;3;244;9
AT13;91000;91019;2012;20120101;2;1;144;33
AT13;91000;91019;2012;20120101;2;2;790;133
AT13;91000;91019;2012;20120101;2;3;297;8
AT13;91000;91020;2012;20120101;1;1;554;71
AT13;91000;91020;2012;20120101;1;2;2210;280
AT13;91000;91020;2012;20120101;1;3;1209;16
AT13;91000;91020;2012;20120101;2;1;468;56
AT13;91000;91020;2012;20120101;2;2;2481;323
AT13;91000;91020;2012;20120101;2;3;1816;25
AT13;91000;91021;2012;20120101;1;1;476;20
AT13;91000;91021;2012;20120101;1;2;2074;177
AT13;91000;91021;2012;20120101;1;3;231;13
AT13;91000;91021;2012;20120101;2;1;436;33
AT13;91000;91021;2012;20120101;2;2;2416;190
AT13;91000;91021;2012;20120101;2;3;490;13
AT13;91000;91022;2012;20120101;1;1;225;231
AT13;91000;91022;2012;20120101;1;2;1283;968
AT13;91000;91022;2012;20120101;1;3;368;55
AT13;91000;91022;2012;20120101;2;1;231;205
AT13;91000;91022;2012;20120101;2;2;1272;939
AT13;91000;91022;2012;20120101;2;3;602;44
AT13;91000;91023;2012;20120101;1;1;577;263
AT13;91000;91023;2012;20120101;1;2;2064;1075
AT13;91000;91023;2012;20120101;1;3;495;35
AT13;91000;91023;2012;20120101;2;1;540;251
AT13;91000;91023;2012;20120101;2;2;2116;932
AT13;91000;91023;2012;20120101;2;3;918;40
AT13;91000;91099;2012;20120101;1;1;0;0
AT13;91000;91099;2012;20120101;1;2;0;0
AT13;91000;91099;2012;20120101;1;3;0;0
AT13;91000;91099;2012;20120101;2;1;0;0
AT13;91000;91099;2012;20120101;2;2;0;0
AT13;91000;91099;2012;20120101;2;3;0;0
AT13;91100;91101;2012;20120101;1;1;104;19
AT13;91100;91101;2012;20120101;1;2;546;201
AT13;91100;91101;2012;20120101;1;3;19;5
AT13;91100;91101;2012;20120101;2;1;78;9
